,open,close,high,low,volume,date
468,35891.74,35500.0,36461.44,33403.0,329192.419,2021-01-20
469,35499.23,30879.97,35636.17,30069.9,550562.277,2021-01-21
470,30875.77,32986.34,33831.52,28880.0,453568.538,2021-01-22
471,32990.08,32086.48,33495.0,31405.0,256776.411,2021-01-23
472,32086.48,32275.63,33125.75,30914.2,212107.044,2021-01-24
473,32274.88,32253.68,34880.0,31921.47,316687.524,2021-01-25
474,32253.68,32474.14,32950.0,30810.0,346861.707,2021-01-26
475,32474.81,30381.04,32562.2,29240.0,431022.839,2021-01-27
476,30382.96,33399.75,33778.95,29843.33,311528.373,2021-01-28
477,33399.99,34269.35,38641.1,31960.0,713579.785,2021-01-29
478,34267.04,34289.85,34988.88,32849.06,267861.872,2021-01-30
479,34284.76,33126.21,34393.22,32193.04,211293.891,2021-01-31
480,33125.11,33546.09,34720.0,32322.47,240632.325,2021-02-01
481,33546.08,35504.06,36041.0,33450.0,239856.230,2021-02-02
482,35504.07,37652.51,37700.0,35410.0,240308.078,2021-02-03
483,37651.92,36976.93,38833.0,36233.0,306715.022,2021-02-04
484,36975.19,38362.65,38411.82,36586.68,196277.444,2021-02-05
485,38357.17,39249.54,40992.4,38269.0,310826.315,2021-02-06
486,39249.53,38849.25,39757.87,37403.27,296721.925,2021-02-07
487,38849.24,46451.32,47146.0,38037.0,440167.093,2021-02-08
488,46451.32,46492.54,48266.36,45057.65,381477.426,2021-02-09
489,46492.53,44850.0,47475.0,43770.0,334979.017,2021-02-10
490,44850.0,48060.21,48810.0,44038.97,330540.045,2021-02-11
491,48060.21,47361.03,49278.98,46121.0,259186.288,2021-02-12
492,47364.0,47221.62,48290.0,46252.1,199965.397,2021-02-13
493,47221.63,48655.21,49875.16,47093.16,241935.666,2021-02-14
494,48655.21,47981.58,49100.0,45349.21,248960.404,2021-02-15
495,47981.6,49197.94,50953.44,47101.02,343592.011,2021-02-16
496,49197.93,52194.62,52800.0,49029.62,312007.458,2021-02-17
497,52194.62,51619.7,52640.0,50948.0,185489.890,2021-02-18
498,51612.46,56004.1,56582.0,50800.0,257911.872,2021-02-19
499,56005.85,55917.41,57699.0,53905.0,240296.308,2021-02-20
500,55908.45,57487.43,58472.14,55564.5,196820.573,2021-02-21
501,57475.5,54121.1,57591.87,47751.42,480660.187,2021-02-22
502,54125.55,48930.0,54260.12,44893.82,748737.462,2021-02-23
503,48930.01,49702.03,51435.58,47000.0,333415.219,2021-02-24
504,49702.05,47089.37,52134.96,46685.43,349943.016,2021-02-25
505,47087.97,46313.13,48438.01,44100.0,440670.320,2021-02-26
506,46313.12,46102.63,48476.05,44926.77,256027.074,2021-02-27
507,46097.09,45163.36,46678.0,43002.05,370358.825,2021-02-28
508,45162.64,49592.7,49800.0,44972.49,315659.931,2021-03-01
509,49594.99,48450.57,50221.77,47058.06,273100.435,2021-03-02
510,48454.21,50373.75,52681.51,48110.66,350311.234,2021-03-03
511,50373.75,48385.77,51800.0,47500.0,387428.957,2021-03-04
512,48385.77,48770.57,49470.0,46320.0,354602.756,2021-03-05
513,48772.68,48908.21,49253.63,47090.0,215092.910,2021-03-06
514,48908.21,50995.27,51480.0,48908.21,248398.116,2021-03-07
515,50991.35,52429.43,52450.0,49310.0,308339.866,2021-03-08
516,52429.43,54917.78,54950.0,51880.0,285604.798,2021-03-09
517,54917.78,55947.98,57500.92,53061.0,401159.493,2021-03-10
518,55949.3,57844.52,58283.0,54356.44,364681.318,2021-03-11
519,57842.64,57291.03,58186.33,55074.3,335495.042,2021-03-12
520,57291.04,61267.41,61950.0,56136.0,320322.173,2021-03-13
521,61267.41,59037.12,61798.0,59005.0,231991.901,2021-03-14
522,59037.11,55646.61,60740.0,54517.28,448820.830,2021-03-15
523,55646.61,56954.19,56988.0,53335.0,339718.202,2021-03-16
524,56953.23,58959.0,59078.79,54154.93,339397.712,2021-03-17
525,58959.01,57700.01,60510.0,57072.0,305100.026,2021-03-18
526,57700.01,58089.11,59550.0,56301.27,259039.479,2021-03-19
527,58089.11,58145.61,59948.0,57881.0,203680.149,2021-03-20
528,58144.44,57415.18,58638.7,55403.55,237518.696,2021-03-21
529,57415.19,54129.56,58500.0,53635.81,293062.947,2021-03-22
530,54129.56,54400.0,55890.68,52981.4,276199.041,2021-03-23
531,54400.0,52311.54,57234.79,51666.0,394172.526,2021-03-24
532,52307.89,51325.21,53255.2,50452.08,416848.091,2021-03-25
533,51325.21,55030.0,55123.0,51260.0,271957.842,2021-03-26
534,55030.0,55828.0,56658.76,54001.0,234435.346,2021-03-27
535,55828.0,55805.08,56588.31,54694.91,200603.768,2021-03-28
536,55804.16,57677.64,58490.11,54931.15,277215.268,2021-03-29
537,57676.14,58794.16,59560.0,57110.0,232824.065,2021-03-30
538,58794.17,58807.24,59920.0,56812.0,337038.349,2021-03-31
539,58810.99,58794.01,59592.22,58002.0,196332.114,2021-04-01
540,58797.56,59031.36,60397.85,58490.03,189391.958,2021-04-02
541,59028.99,57134.65,59925.0,56900.0,198636.171,2021-04-03
542,57134.65,58234.61,58553.0,56517.23,152454.122,2021-04-04
543,58234.61,59243.39,59385.0,56808.94,174338.646,2021-04-05
544,59243.4,58059.99,59626.18,57500.0,165562.029,2021-04-06
545,58060.0,56018.18,58720.0,55536.07,265271.707,2021-04-07
546,56018.17,58122.26,58200.0,55759.13,161389.858,2021-04-08
547,58122.93,58176.03,58950.0,57700.0,141690.144,2021-04-09
548,58176.04,59832.43,61800.0,57943.95,240907.592,2021-04-10
549,59832.43,60090.2,60816.88,59304.02,148499.824,2021-04-11
550,60093.26,59911.18,61449.91,59500.0,196147.561,2021-04-12
551,59911.19,63649.71,63850.0,59873.01,279389.492,2021-04-13
552,63645.05,63019.1,64986.11,61404.0,323454.880,2021-04-14
553,63018.34,63232.55,63905.83,62157.89,178604.198,2021-04-15
554,63232.56,61424.67,63600.0,60100.0,255765.893,2021-04-16
555,61424.67,60090.14,62610.0,59620.0,194112.299,2021-04-17
556,60090.14,56140.05,60450.0,50050.0,522006.276,2021-04-18
557,56140.05,55634.39,57532.7,54200.0,285041.716,2021-04-19
558,55634.38,56410.56,57060.0,53330.82,324494.085,2021-04-20
559,56411.25,53800.0,56756.78,53610.0,252601.972,2021-04-21
560,53794.72,51714.61,55470.51,50534.34,453489.185,2021-04-22
561,51714.62,51122.62,52152.0,47546.16,554666.026,2021-04-23
562,51122.63,50092.4,51183.51,48690.0,299663.131,2021-04-24
563,50094.27,49063.94,50577.9,46930.43,310306.501,2021-04-25
564,49063.94,53984.33,54364.89,48763.0,390494.148,2021-04-26
565,53984.34,55006.25,55500.0,53225.14,225440.361,2021-04-27
566,55006.25,54861.77,56574.13,53852.0,263170.559,2021-04-28
567,54861.76,53558.8,55222.02,52350.0,257045.190,2021-04-29
568,53558.57,57684.16,57935.0,53043.62,294683.751,2021-04-30
569,57688.29,57836.34,58488.17,57051.23,207854.398,2021-05-01
570,57836.35,56630.33,57959.97,56100.0,203712.515,2021-05-02
571,56630.34,57214.83,59056.59,56500.65,271733.972,2021-05-03
572,57214.84,53263.32,57253.76,53094.59,388988.754,2021-05-04
573,53263.32,57497.77,57940.0,52880.38,317811.705,2021-05-05
574,57497.76,56435.35,58450.0,55297.91,275471.204,2021-05-06
575,56435.35,57350.88,58800.0,55300.0,256159.504,2021-05-07
576,57350.89,58924.98,59590.96,56961.25,264906.729,2021-05-08
577,58926.36,58292.53,59335.19,56316.0,245954.014,2021-05-09
578,58292.53,55869.67,59654.0,53250.0,396237.133,2021-05-10
579,55869.41,56710.43,56908.66,54541.33,267226.104,2021-05-11
580,56712.7,49595.76,58049.99,48503.74,472329.152,2021-05-12
581,49596.75,49707.9,51358.0,45596.32,652476.689,2021-05-13
582,49706.27,49873.27,51533.0,48870.41,319069.002,2021-05-14
583,49873.26,46793.41,50709.43,46584.32,442023.496,2021-05-15
584,46794.62,46429.28,49829.39,43866.0,604537.630,2021-05-16
585,46429.28,43566.18,46655.0,42151.0,809129.365,2021-05-17
586,43565.11,42882.53,45846.61,42268.0,590358.592,2021-05-18
587,42882.54,36689.14,43615.93,28688.0,1373851.849,2021-05-19
588,36689.14,40500.3,42460.0,34882.0,775185.113,2021-05-20
589,40500.0,37211.02,42270.42,33400.0,930671.747,2021-05-21
590,37210.01,37432.58,38851.34,35201.11,588166.784,2021-05-22
591,37436.0,34651.6,38261.71,31096.7,996815.017,2021-05-23
592,34656.53,38779.66,39917.09,34366.0,707903.071,2021-05-24
593,38783.58,38326.84,39790.05,36439.32,598836.411,2021-05-25
594,38326.84,39224.2,40900.0,37804.76,577032.810,2021-05-26
595,39224.21,38527.38,40438.82,37133.22,543338.566,2021-05-27
596,38527.38,35670.99,38888.35,34689.57,832363.425,2021-05-28
597,35670.99,34611.94,37375.0,33650.0,733902.825,2021-05-29
598,34611.95,35651.81,36501.0,33356.0,511834.746,2021-05-30
599,35651.8,37243.38,37500.0,34150.0,635082.121,2021-05-31
600,37244.36,36693.41,37893.76,35500.0,590822.540,2021-06-01
601,36694.37,37569.99,38232.99,35905.0,441719.806,2021-06-02
602,37570.0,39247.4,39470.0,37150.15,507429.005,2021-06-03
603,39247.4,36828.03,39297.35,35552.51,700625.866,2021-06-04
604,36828.03,35498.62,37900.49,34800.0,631028.448,2021-06-05
605,35497.93,35801.71,36521.16,35201.86,443601.064,2021-06-06
606,35801.71,33550.96,36820.0,33200.0,636735.873,2021-06-07
607,33550.97,33372.58,34061.57,30969.0,976693.026,2021-06-08
608,33372.58,37368.45,37511.31,32390.0,1031014.087,2021-06-09
609,37369.99,36669.66,38489.0,35750.0,803185.699,2021-06-10
610,36669.65,37300.42,37679.54,35900.0,586122.898,2021-06-11
611,37300.41,35537.05,37432.95,34585.9,623532.476,2021-06-12
612,35535.95,38993.65,39374.18,34739.06,647035.314,2021-06-13
613,38993.66,40489.1,41000.0,38720.0,704979.881,2021-06-14
614,40489.1,40132.86,41413.0,39500.0,632066.994,2021-06-15
615,40132.86,38344.97,40495.0,38105.0,673235.496,2021-06-16
616,38344.97,38060.71,39565.0,37334.76,603849.861,2021-06-17
617,38060.71,35811.41,38198.0,35100.0,790379.249,2021-06-18
618,35811.41,35483.0,36471.8,34704.08,642185.382,2021-06-19
619,35483.01,35588.64,36155.0,33312.0,829896.441,2021-06-20
620,35588.63,31606.0,35746.28,31250.51,1397330.662,2021-06-21
621,31606.0,32496.0,33274.0,28780.01,1531824.850,2021-06-22
622,32496.0,33649.0,34867.77,31711.5,960700.369,2021-06-23
623,33650.0,34644.64,35406.74,32300.0,774899.165,2021-06-24
624,34644.65,31568.07,35500.0,31250.0,1093051.375,2021-06-25
625,31569.18,32255.56,32720.52,30120.0,1091384.749,2021-06-26
626,32250.15,34687.71,34762.0,31960.0,897147.453,2021-06-27
627,34687.71,34487.22,35279.38,33855.0,706158.545,2021-06-28
628,34486.58,35911.26,36623.0,34206.0,806140.329,2021-06-29
629,35910.64,35031.39,36089.96,34042.74,719742.983,2021-06-30
630,35031.39,33489.96,35044.98,32672.04,758966.493,2021-07-01
631,33489.96,33760.94,33960.0,32684.0,664923.202,2021-07-02
632,33760.94,34652.94,34948.16,33296.98,510614.258,2021-07-03
633,34653.32,35280.16,35955.55,34340.75,451001.556,2021-07-04
634,35280.17,33672.72,35281.55,33032.0,736706.409,2021-07-05
635,33672.72,34206.01,35120.0,33500.0,644229.007,2021-07-06
636,34206.0,33845.64,35089.56,33756.48,456218.909,2021-07-07
637,33845.63,32852.04,33910.0,32066.0,650317.664,2021-07-08
638,32855.0,33805.01,34100.0,32250.0,485662.879,2021-07-09
639,33805.01,33497.98,34248.58,33010.0,410271.979,2021-07-10
640,33497.98,34253.81,34629.62,33306.03,343905.350,2021-07-11
641,34253.88,33070.87,34662.73,32650.0,502747.758,2021-07-12
642,33070.86,32709.09,33336.0,32186.99,466567.713,2021-07-13
643,32708.66,32803.01,33176.47,31556.02,521140.410,2021-07-14
644,32803.0,31866.43,33170.0,31140.0,539111.667,2021-07-15
645,31865.53,31382.95,32245.0,31018.59,516577.743,2021-07-16
646,31382.96,31496.65,31945.0,31150.02,422650.418,2021-07-17
647,31496.65,31767.0,32435.93,31075.1,412189.401,2021-07-18
648,31765.23,30823.62,31890.0,30358.77,486305.627,2021-07-19
649,30823.62,29775.9,31050.0,29242.24,602688.190,2021-07-20
650,29775.89,32120.0,32883.9,29472.41,787077.390,2021-07-21
651,32120.0,32268.11,32583.48,31700.0,397258.936,2021-07-22
652,32268.12,33634.46,33650.0,31970.82,404650.016,2021-07-23
653,33631.74,34230.0,34471.0,33379.81,376046.028,2021-07-24
654,34230.0,35370.66,35400.0,33812.0,404114.844,2021-07-25
655,35370.67,37218.09,48168.6,35185.49,1162332.857,2021-07-26
656,37218.09,39442.33,39546.34,36384.31,675104.157,2021-07-27
657,39448.06,40003.08,40894.0,38753.0,736196.234,2021-07-28
658,40003.08,40012.9,40665.0,39203.83,463917.872,2021-07-29
659,40012.89,42203.25,42316.6,38320.0,561474.309,2021-07-30
660,42202.6,41448.11,42494.0,41030.19,381521.899,2021-07-31
661,41448.1,39846.78,42614.98,39350.4,487529.044,2021-08-01
662,39846.78,39147.48,40450.0,38658.0,451872.128,2021-08-02
663,39147.47,38203.26,39774.93,37600.0,517219.517,2021-08-03
664,38201.33,39731.31,39975.32,37500.0,479560.473,2021-08-04
665,39731.31,40882.4,41350.0,37291.0,746249.712,2021-08-05
666,40882.39,42825.43,43400.0,39849.82,653451.154,2021-08-06
667,42825.43,44601.11,44753.01,42395.2,583750.891,2021-08-07
668,44601.11,43787.71,45350.0,43265.0,553684.698,2021-08-08
669,43787.71,46259.7,46483.0,42785.0,626220.503,2021-08-09
670,46259.7,45589.99,46800.0,44670.05,460478.861,2021-08-10
671,45589.99,45522.12,46754.27,45354.0,390660.571,2021-08-11
672,45522.13,44385.09,46226.67,43800.0,468276.056,2021-08-12
673,44385.09,47792.52,47980.69,44208.88,438025.460,2021-08-13
674,47792.52,47083.74,48300.0,46000.0,374368.796,2021-08-14
675,47083.75,47006.02,47388.75,45480.0,370950.807,2021-08-15
676,47006.02,45926.23,48074.23,45682.03,412537.605,2021-08-16
677,45926.23,44704.84,47194.0,44412.01,474316.400,2021-08-17
678,44704.85,44714.09,46050.0,44227.32,395836.158,2021-08-18
679,44714.09,46772.0,47100.0,43938.38,439402.162,2021-08-19
680,46772.0,49332.74,49500.0,46650.0,401499.081,2021-08-20
681,49332.99,48848.29,49833.0,48250.0,347594.451,2021-08-21
682,48846.11,49273.28,49556.2,48075.81,294672.223,2021-08-22
683,49273.28,49523.91,50600.0,49075.01,355733.496,2021-08-23
684,49523.23,47719.36,49888.88,47600.0,398682.002,2021-08-24
685,47719.37,48992.65,49297.8,47130.57,389100.384,2021-08-25
686,48992.65,46853.06,49380.0,46280.0,475183.123,2021-08-26
687,46854.22,49083.98,49220.0,46359.97,403667.012,2021-08-27
688,49082.13,48931.99,49333.0,48395.65,222793.024,2021-08-28
689,48931.99,48795.41,49769.2,47741.31,315105.499,2021-08-29
690,48795.42,47024.7,48916.25,46876.49,351830.754,2021-08-30
691,47024.69,47150.32,48298.0,46731.03,365548.209,2021-08-31
692,47150.32,48842.94,49160.79,46550.99,350108.374,2021-09-01
693,48842.93,49299.14,50420.0,48631.2,361863.055,2021-09-02
694,49299.14,50027.08,51111.0,48333.0,430326.386,2021-09-03
695,50027.09,49940.74,50582.08,49360.0,274956.842,2021-09-04
696,49942.2,51799.57,51950.0,49462.59,288984.124,2021-09-05
697,51799.56,52683.97,52830.0,51040.0,297734.284,2021-09-06
698,52683.98,46864.39,52950.0,42088.0,764140.139,2021-09-07
699,46864.38,46062.29,47347.0,44431.0,435803.011,2021-09-08
700,46060.02,46413.88,47400.0,45500.0,309015.750,2021-09-09
701,46413.88,44860.83,47037.5,44120.0,343533.069,2021-09-10
702,44860.83,45193.78,45999.0,44737.4,194144.115,2021-09-11
703,45194.19,46046.73,46512.2,44746.51,223534.630,2021-09-12
704,46048.02,44975.96,46933.89,43323.93,448942.068,2021-09-13
705,44975.96,47087.18,47272.98,44692.9,277925.721,2021-09-14
706,47087.18,48106.12,48440.93,46675.0,244226.370,2021-09-15
707,48106.13,47745.55,48488.0,47038.21,260044.727,2021-09-16
708,47745.55,47303.11,48150.0,46750.0,226193.340,2021-09-17
709,47303.11,48285.15,48850.0,47044.32,207900.413,2021-09-18
710,48284.61,47256.91,48364.64,46840.0,212631.933,2021-09-19
711,47256.92,43026.6,47345.0,42467.86,600764.629,2021-09-20
712,43026.61,40726.1,43629.6,39503.58,683242.002,2021-09-21
713,40727.83,43520.0,43989.98,40551.49,400849.752,2021-09-22
714,43520.0,44828.29,44976.48,43056.0,330253.525,2021-09-23
715,44828.29,42798.49,45134.33,40650.0,608595.520,2021-09-24
716,42798.49,42651.58,42950.0,41630.26,277084.795,2021-09-25
717,42646.84,43150.0,43940.0,40725.01,354393.916,2021-09-26
718,43150.01,42122.69,44350.0,42059.13,285311.606,2021-09-27
719,42122.69,41006.32,42749.0,40854.0,359745.538,2021-09-28
720,41002.96,41499.71,42576.8,40708.73,293307.589,2021-09-29
721,41499.7,43796.57,44100.0,41387.78,389185.646,2021-09-30
722,43799.49,48123.94,48450.0,43260.01,449491.768,2021-10-01
723,48123.93,47626.61,48338.68,47410.0,182565.988,2021-10-02
724,47626.62,48187.3,49304.12,47071.26,212410.375,2021-10-03
725,48187.99,49198.22,49544.48,46885.29,324424.837,2021-10-04
726,49199.78,51455.12,51888.0,49009.21,314043.813,2021-10-05
727,51460.22,55321.6,56416.02,50410.0,418731.748,2021-10-06
728,55327.45,53814.99,55337.8,53374.34,262974.545,2021-10-07
729,53814.99,53975.0,56208.73,53647.3,255210.035,2021-10-08
730,53974.99,54960.77,55589.0,53656.66,167495.393,2021-10-09
731,54960.79,54700.0,56789.0,54101.0,289072.818,2021-10-10
732,54700.0,57500.01,57880.0,54458.0,314868.050,2021-10-11
733,57500.01,56011.84,57756.52,53750.0,349147.775,2021-10-12
734,56011.83,57393.65,57822.38,54271.24,327714.318,2021-10-13
735,57393.65,57378.19,58586.67,56800.0,254719.751,2021-10-14
736,57377.12,61702.33,63997.61,56900.0,493366.513,2021-10-15
737,61702.33,60925.56,62444.23,60220.0,213251.899,2021-10-16
738,60925.56,61571.45,61796.47,58850.0,240132.514,2021-10-17
739,61571.45,62037.92,62800.0,59897.61,333278.481,2021-10-18
740,62037.92,64316.7,64500.0,61300.0,379243.718,2021-10-19
741,64314.75,66064.24,67150.0,63518.81,324737.868,2021-10-20
742,66064.25,62260.33,66750.0,62000.0,478610.458,2021-10-21
743,62260.33,60734.27,63796.2,60011.9,350359.527,2021-10-22
744,60734.28,61325.11,61780.0,59622.0,222553.478,2021-10-23
745,61325.09,60902.82,61550.0,59504.46,245816.821,2021-10-24
746,60902.82,63127.04,63795.98,60701.0,234201.100,2021-10-25
747,63129.25,60358.75,63362.06,59838.05,252256.924,2021-10-26
748,60358.74,58449.36,61550.0,57865.0,329112.396,2021-10-27
749,58449.36,60622.03,62641.26,57550.0,333323.116,2021-10-28
750,60622.02,62308.22,63069.71,60222.0,218355.773,2021-10-29
751,62308.21,61895.19,62415.85,60631.23,156041.523,2021-10-30
752,61895.19,61348.61,62462.99,60008.0,183599.524,2021-10-31
753,61347.14,60942.87,62543.58,59400.0,246158.361,2021-11-01
754,60942.87,63266.69,64349.55,60659.58,217592.062,2021-11-02
755,63266.69,62946.45,63613.0,60300.0,211190.183,2021-11-03
756,62946.45,61431.86,63149.0,60703.0,184677.079,2021-11-04
757,61433.9,61006.0,62671.48,60762.0,157569.637,2021-11-05
758,61006.0,61511.3,61645.75,60100.0,154919.118,2021-11-06
759,61511.3,63316.4,63377.58,61368.26,142878.208,2021-11-07
760,63316.4,67606.96,67932.89,63308.7,274932.146,2021-11-08
761,67606.96,67009.98,68675.16,66300.0,231843.834,2021-11-09
762,67010.65,64920.13,69198.7,62400.51,347835.573,2021-11-10
763,64920.13,64831.3,65646.98,64147.12,178279.275,2021-11-11
764,64831.2,64156.08,65500.0,62313.0,264576.325,2021-11-12
765,64156.08,64427.0,65073.24,63430.01,124466.493,2021-11-13
766,64426.99,65568.39,65569.99,63640.0,146424.701,2021-11-14
767,65568.38,63654.49,66395.05,63351.58,210026.602,2021-11-15
768,63654.49,60106.03,63655.77,58397.14,475025.706,2021-11-16
769,60106.03,60366.96,60848.85,58336.68,287388.873,2021-11-17
770,60366.97,56921.05,60999.0,56505.48,412021.672,2021-11-18
771,56921.04,58069.51,58333.0,55604.0,245356.121,2021-11-19
772,58069.52,59716.29,59873.84,57372.0,173697.342,2021-11-20
773,59716.28,58661.39,60052.82,58518.88,143887.271,2021-11-21
774,58648.87,56268.31,59624.56,55600.0,326184.881,2021-11-22
775,56268.31,57574.23,57888.0,55250.0,267790.325,2021-11-23
776,57574.24,57165.08,57775.27,55900.0,194683.757,2021-11-24
777,57165.09,58988.21,59449.62,57029.0,191912.653,2021-11-25
778,58988.36,53755.65,59186.41,53500.0,378650.919,2021-11-26
779,53755.66,54738.77,55300.0,53640.69,155119.117,2021-11-27
780,54738.77,57315.73,57474.76,53245.0,213600.615,2021-11-28
781,57315.72,57827.98,58924.21,56715.0,215111.466,2021-11-29
782,57827.97,56975.0,59224.99,55900.0,337624.148,2021-11-30
783,56978.06,57209.29,59100.0,56500.0,273959.104,2021-12-01
784,57209.28,56513.57,57428.49,55800.0,249985.255,2021-12-02
785,56513.56,53612.0,57670.0,50604.0,374132.016,2021-12-03
786,53611.86,49135.66,53889.69,40888.89,598774.989,2021-12-04
787,49135.66,49376.6,49699.49,47755.0,286434.382,2021-12-05
788,49373.83,50424.72,50888.0,47000.0,357711.029,2021-12-06
789,50424.72,50577.2,51929.0,50012.0,224670.618,2021-12-07
790,50577.2,50455.61,51210.6,48533.33,238229.884,2021-12-08
791,50459.61,47539.76,50773.03,47312.89,273086.086,2021-12-09
792,47539.34,47136.35,50188.42,46828.23,302974.429,2021-12-10
793,47132.31,49381.15,49499.05,46724.35,210959.992,2021-12-11
794,49379.51,50057.01,50768.0,48616.16,183434.285,2021-12-12
795,50057.02,46679.93,50180.0,45600.0,348551.322,2021-12-13
796,46679.93,48324.04,48657.92,46255.6,266213.627,2021-12-14
797,48324.0,48870.48,49479.75,46518.73,345239.891,2021-12-15
798,48870.48,47624.5,49439.79,47500.0,215874.187,2021-12-16
799,47629.1,46125.33,47988.27,45373.11,326458.135,2021-12-17
800,46125.33,46815.99,47336.99,45438.43,191006.415,2021-12-18
801,46815.99,46668.63,48461.17,46399.37,241698.541,2021-12-19
802,46668.65,46898.14,47533.42,45530.67,273804.259,2021-12-20
803,46896.82,48875.15,49298.78,46650.0,260008.358,2021-12-21
804,48875.88,48569.69,49599.0,48420.02,208463.689,2021-12-22
805,48569.69,50817.92,51377.74,48020.0,255885.480,2021-12-23
806,50817.94,50808.55,51805.0,50379.25,220208.725,2021-12-24
807,50809.37,50403.64,51190.0,50105.0,147662.438,2021-12-25
808,50403.64,50765.73,51300.0,49350.0,184800.616,2021-12-26
809,50765.73,50707.72,52134.0,50450.0,216225.263,2021-12-27
810,50707.72,47522.03,50713.56,47290.0,336083.340,2021-12-28
811,47522.02,46436.54,48125.97,46000.0,274795.378,2021-12-29
812,46436.53,47095.02,47911.68,45880.0,229931.288,2021-12-30
813,47095.02,46210.56,48575.0,45650.0,287186.003,2021-12-31
814,46210.57,47704.35,47943.77,46210.55,179433.584,2022-01-01
815,47704.35,47280.0,48000.0,46605.68,184795.093,2022-01-02
816,47280.01,46445.81,47575.22,45665.4,244781.793,2022-01-03
817,46445.8,45833.42,47524.36,45445.57,292149.750,2022-01-04
818,45833.41,43421.69,47075.29,42270.0,485477.569,2022-01-05
819,43421.7,43080.01,43766.0,42385.83,299509.851,2022-01-06
820,43080.01,41553.86,43135.0,40456.56,473214.849,2022-01-07
821,41553.87,41688.05,42335.0,40500.0,283737.224,2022-01-08
822,41688.05,41851.22,42773.85,41170.0,223134.952,2022-01-09
823,41851.22,41801.55,42219.84,39610.0,453644.116,2022-01-10
824,41801.55,42700.68,43118.0,41255.0,323760.691,2022-01-11
825,42700.69,43880.72,44300.0,42415.0,281339.294,2022-01-12
826,43880.72,42534.32,44396.68,42301.16,289289.180,2022-01-13
827,42538.72,43042.4,43450.0,41666.0,272517.077,2022-01-14
828,43042.4,43070.51,43800.0,42530.64,184649.157,2022-01-15
829,43070.51,43060.66,43464.71,42531.69,177450.475,2022-01-16
830,43060.66,42176.34,43159.32,41523.68,232748.345,2022-01-17
831,42176.34,42337.58,42680.0,41260.0,267472.465,2022-01-18
832,42337.58,41657.89,42545.0,41115.64,333952.095,2022-01-19
833,41656.9,40661.69,43495.0,40550.0,399818.052,2022-01-20
834,40662.06,36425.98,41095.76,35380.92,790320.909,2022-01-21
835,36426.46,35043.73,36817.74,33950.0,676272.904,2022-01-22
836,35043.73,36230.01,36496.92,34588.8,369372.903,2022-01-23
837,36230.0,36648.31,37528.0,32853.83,823000.702,2022-01-24
838,36648.3,36934.26,37561.03,35693.0,409535.517,2022-01-25
839,36934.26,36787.43,38886.58,36232.42,554457.384,2022-01-26
840,36787.42,37131.0,37200.0,35471.53,422006.922,2022-01-27
841,37131.0,37696.21,38000.0,36149.02,367509.143,2022-01-28
842,37696.22,38150.01,38750.94,37252.0,238657.764,2022-01-29
843,38150.0,37870.01,38420.3,37334.83,195029.125,2022-01-30
844,37870.0,38439.04,38741.73,36620.0,318440.392,2022-01-31
845,38439.04,38680.51,39260.26,37969.0,353354.121,2022-02-01
846,38680.51,36892.03,38834.18,36529.81,337570.934,2022-02-02
847,36892.05,37289.86,37395.0,36204.3,318656.228,2022-02-03
848,37287.33,41550.0,41741.76,37011.0,520105.770,2022-02-04
849,41550.0,41374.69,41922.0,40920.0,242184.070,2022-02-05
850,41374.68,42361.35,42656.8,41100.0,215323.950,2022-02-06
851,42361.34,43829.99,44541.16,41609.76,418053.774,2022-02-07
852,43829.99,44021.57,45600.0,42641.0,468015.421,2022-02-08
853,44021.58,44358.08,44826.0,43089.08,300270.062,2022-02-09
854,44358.09,43471.29,45847.5,43136.96,563922.075,2022-02-10
855,43471.3,42366.0,43900.0,41914.23,414646.193,2022-02-11
856,42365.99,42199.87,42980.0,41540.0,256269.325,2022-02-12
857,42199.88,42041.13,42755.97,41850.0,192068.012,2022-02-13
858,42041.12,42525.14,42888.0,41526.0,303990.933,2022-02-14
859,42525.14,44529.6,44777.0,42406.23,276735.421,2022-02-15
860,44529.7,43860.7,44536.8,43277.8,255790.287,2022-02-16
861,43860.8,40491.7,44150.0,40020.1,433958.984,2022-02-17
862,40491.8,39966.8,40944.1,39422.0,377679.782,2022-02-18
863,39966.8,40052.6,40438.7,39610.3,185624.675,2022-02-19
864,40052.6,38368.1,40100.1,37905.0,329740.444,2022-02-20
865,38367.9,36986.4,39510.0,36762.0,646391.815,2022-02-21
866,36986.4,38212.0,38450.0,36310.1,465313.497,2022-02-22
867,38212.1,37227.8,39250.0,36963.2,408056.255,2022-02-23
868,37227.9,38315.1,40376.1,34303.7,919820.907,2022-02-24
869,38316.2,39205.4,39750.0,37999.2,416316.366,2022-02-25
870,39205.4,39099.3,40441.1,38561.7,251892.201,2022-02-26
871,39099.3,37672.0,39868.6,36934.6,423197.247,2022-02-27
872,37672.1,43155.0,44341.0,37414.4,615391.161,2022-02-28
873,43155.0,44394.1,44935.0,42765.4,448483.646,2022-03-01
874,44393.6,43885.7,45350.0,43321.0,407603.721,2022-03-02
875,43885.8,42449.5,44080.0,41831.0,365565.832,2022-03-03
876,42449.6,39127.7,42525.3,38521.0,469138.374,2022-03-04
877,39127.7,39375.1,39580.0,38547.6,198747.893,2022-03-05
878,39375.0,38401.1,39690.0,38056.0,311705.260,2022-03-06
