,close,high,low,volume,date,ticker
6456,290.91,291.58,289.55,61930400,2018-09-18,SPY
6457,291.22,291.69,290.83,49080600,2018-09-19,SPY
6458,293.58,293.94,291.24,100360600,2018-09-20,SPY
6459,291.99,293.22,291.81,105479700,2018-09-21,SPY
6460,291.02,291.5,290.37,53409600,2018-09-24,SPY
6461,290.75,291.65,290.48,44370000,2018-09-25,SPY
6462,289.88,292.24,289.41,79739700,2018-09-26,SPY
6463,290.69,291.91,290.1,59249500,2018-09-27,SPY
6464,290.72,291.28,289.95,70091400,2018-09-28,SPY
6465,291.73,292.93,290.98,62078900,2018-10-01,SPY
6466,291.56,292.36,291.14,47258200,2018-10-02,SPY
6467,291.72,293.21,291.32,64694600,2018-10-03,SPY
6468,289.44,291.24,287.66,111545900,2018-10-04,SPY
6469,287.82,290.27,286.22,105951700,2018-10-05,SPY
6470,287.82,288.22,285.5,87742200,2018-10-08,SPY
6471,287.4,288.86,286.77,74339000,2018-10-09,SPY
6472,278.3,286.91,277.88,214731000,2018-10-10,SPY
6473,272.17,278.9,270.36,274840500,2018-10-11,SPY
6474,275.95,277.09,272.37,183186500,2018-10-12,SPY
6475,274.4,277.04,274.3,102263700,2018-10-15,SPY
6476,280.4,280.82,276.07,118255800,2018-10-16,SPY
6477,280.45,281.15,277.56,110626000,2018-10-17,SPY
6478,276.4,280.07,274.97,134557500,2018-10-18,SPY
6479,276.25,279.3,275.47,139901600,2018-10-19,SPY
6480,275.01,277.36,274.41,82415800,2018-10-22,SPY
6481,273.61,274.87,268.61,146352700,2018-10-23,SPY
6482,265.32,273.76,264.7,177806700,2018-10-24,SPY
6483,270.08,271.81,266.23,138061500,2018-10-25,SPY
6484,265.33,271.0,262.29,201574600,2018-10-26,SPY
6485,263.86,270.25,259.85,160749100,2018-10-29,SPY
6486,267.77,268.12,263.12,157116000,2018-10-30,SPY
6487,270.63,273.23,270.12,128296300,2018-10-31,SPY
6488,273.51,273.73,270.38,99495000,2018-11-01,SPY
6489,271.89,275.23,269.59,122634100,2018-11-02,SPY
6490,273.39,274.01,271.35,65622500,2018-11-05,SPY
6491,275.12,275.3,273.25,60085900,2018-11-06,SPY
6492,281.01,281.1,277.08,102752100,2018-11-07,SPY
6493,280.5,281.22,279.22,65584900,2018-11-08,SPY
6494,277.76,279.24,276.18,98812600,2018-11-09,SPY
6495,272.57,277.46,271.99,99673600,2018-11-12,SPY
6496,272.06,275.33,271.25,98176600,2018-11-13,SPY
6497,270.2,274.61,268.45,125335900,2018-11-14,SPY
6498,273.02,273.54,267.01,135101400,2018-11-15,SPY
6499,273.73,274.75,271.21,126668000,2018-11-16,SPY
6500,269.1,273.38,268.07,103061700,2018-11-19,SPY
6501,264.12,267.0,263.15,136021300,2018-11-20,SPY
6502,265.02,267.15,265.01,75563700,2018-11-21,SPY
6503,263.25,264.82,263.07,42807900,2018-11-23,SPY
6504,267.5,267.75,265.34,79981400,2018-11-26,SPY
6505,268.4,268.4,265.66,75502400,2018-11-27,SPY
6506,274.58,274.58,268.33,127629600,2018-11-28,SPY
6507,273.98,275.55,272.43,82346400,2018-11-29,SPY
6508,275.65,276.28,273.45,98204200,2018-11-30,SPY
6509,279.3,280.4,277.51,103176300,2018-12-03,SPY
6510,270.25,278.85,269.9,177986000,2018-12-04,SPY
6511,269.84,269.97,262.44,204185400,2018-12-06,SPY
6512,263.57,271.22,262.63,161018900,2018-12-07,SPY
6513,264.07,265.16,258.62,151445900,2018-12-10,SPY
6514,264.13,267.87,262.48,121504400,2018-12-11,SPY
6515,265.46,269.0,265.37,97976700,2018-12-12,SPY
6516,265.37,267.49,264.12,96662700,2018-12-13,SPY
6517,260.47,264.03,259.85,116961100,2018-12-14,SPY
6518,255.36,260.65,253.53,165492300,2018-12-17,SPY
6519,255.08,257.95,253.28,134515100,2018-12-18,SPY
6520,251.26,259.4,249.35,214992800,2018-12-19,SPY
6521,247.17,251.62,244.65,252053400,2018-12-20,SPY
6522,240.7,249.71,239.98,255345600,2018-12-21,SPY
6523,234.34,240.84,234.27,147311600,2018-12-24,SPY
6524,246.18,246.18,233.76,218485400,2018-12-26,SPY
6525,248.07,248.29,238.96,186267300,2018-12-27,SPY
6526,247.75,251.4,246.45,153100200,2018-12-28,SPY
6527,249.92,250.19,247.47,144299400,2018-12-31,SPY
6528,250.18,251.21,245.95,126925200,2019-01-02,SPY
6529,244.21,248.57,243.67,144140700,2019-01-03,SPY
6530,252.39,253.11,247.17,142628800,2019-01-04,SPY
6531,254.38,255.95,251.69,103139100,2019-01-07,SPY
6532,256.77,257.31,254.0,102512600,2019-01-08,SPY
6533,257.97,258.91,256.19,95006600,2019-01-09,SPY
6534,258.88,259.16,255.5,96823900,2019-01-10,SPY
6535,258.98,259.01,257.03,73858100,2019-01-11,SPY
6536,257.4,258.3,256.41,70908200,2019-01-14,SPY
6537,260.35,260.7,257.81,85208300,2019-01-15,SPY
6538,260.98,261.97,260.6,77636700,2019-01-16,SPY
6539,262.96,263.92,259.96,96118400,2019-01-17,SPY
6540,266.46,266.98,263.0,127900300,2019-01-18,SPY
6541,262.86,265.06,261.06,115531200,2019-01-22,SPY
6542,263.41,264.79,260.66,86030300,2019-01-23,SPY
6543,263.55,264.2,262.08,59204100,2019-01-24,SPY
6544,265.78,266.7,263.66,96883400,2019-01-25,SPY
6545,263.76,263.83,261.79,85613700,2019-01-28,SPY
6546,263.41,264.55,262.48,66136300,2019-01-29,SPY
6547,267.58,268.52,264.25,92473700,2019-01-30,SPY
6548,269.93,270.47,267.27,104012100,2019-01-31,SPY
6549,270.06,271.2,269.18,85782500,2019-02-01,SPY
6550,271.96,272.03,269.36,60744800,2019-02-04,SPY
6551,273.1,273.44,271.88,79552800,2019-02-05,SPY
6552,272.74,273.34,271.92,58347800,2019-02-06,SPY
6553,270.14,271.55,268.29,95482000,2019-02-07,SPY
6554,270.47,270.58,267.83,75788900,2019-02-08,SPY
6555,270.62,271.49,270.03,68021400,2019-02-11,SPY
6556,274.1,274.52,272.34,72270200,2019-02-12,SPY
6557,274.99,275.93,274.56,65277200,2019-02-13,SPY
6558,274.38,275.64,272.87,83234400,2019-02-14,SPY
6559,277.37,277.41,276.13,97088700,2019-02-15,SPY
6560,277.85,278.58,276.47,59120800,2019-02-19,SPY
6561,278.41,278.92,277.25,76610800,2019-02-20,SPY
6562,277.42,278.1,276.35,64214700,2019-02-21,SPY
6563,279.14,279.36,277.4,78114600,2019-02-22,SPY
6564,279.52,281.31,279.43,69030700,2019-02-25,SPY
6565,279.32,280.3,278.9,56844100,2019-02-26,SPY
6566,279.2,279.59,277.48,56921600,2019-02-27,SPY
6567,278.68,279.45,278.32,69268300,2019-02-28,SPY
6568,280.42,280.88,278.82,78880500,2019-03-01,SPY
6569,279.4,281.87,276.84,106494600,2019-03-04,SPY
6570,279.02,279.76,278.41,59114600,2019-03-05,SPY
6571,277.33,279.16,276.97,75039800,2019-03-06,SPY
6572,275.01,276.99,274.07,94885100,2019-03-07,SPY
6573,274.46,274.65,272.42,85795800,2019-03-08,SPY
6574,278.44,278.62,275.23,65098900,2019-03-11,SPY
6575,279.49,280.07,278.85,79667500,2019-03-12,SPY
6576,281.34,282.38,280.3,80639200,2019-03-13,SPY
6577,281.16,281.84,280.67,67518400,2019-03-14,SPY
6578,281.31,282.21,280.33,81309000,2019-03-15,SPY
6579,282.33,282.66,281.3,62199800,2019-03-18,SPY
6580,282.4,284.36,281.41,90268100,2019-03-19,SPY
6581,281.55,283.5,280.32,84609200,2019-03-20,SPY
6582,284.73,285.18,280.59,79550400,2019-03-21,SPY
6583,279.25,283.8,279.18,122659300,2019-03-22,SPY
6584,279.04,280.19,277.64,85575200,2019-03-25,SPY
6585,281.12,282.18,279.56,68125900,2019-03-26,SPY
6586,279.65,281.76,277.93,72224700,2019-03-27,SPY
6587,280.71,281.21,279.07,56238500,2019-03-28,SPY
6588,282.48,282.84,281.14,82186800,2019-03-29,SPY
6589,285.83,286.16,284.4,77617900,2019-04-01,SPY
6590,285.97,286.23,285.09,40070400,2019-04-02,SPY
6591,286.42,287.76,285.75,68243200,2019-04-03,SPY
6592,287.18,287.46,286.01,48997500,2019-04-04,SPY
6593,288.57,288.63,287.6,58621700,2019-04-05,SPY
6594,288.79,288.91,287.37,53566300,2019-04-08,SPY
6595,287.31,288.08,286.7,66142300,2019-04-09,SPY
6596,288.29,288.39,287.31,52601500,2019-04-10,SPY
6597,288.21,288.84,287.58,55093100,2019-04-11,SPY
6598,290.16,290.47,288.26,69727800,2019-04-12,SPY
6599,289.97,290.35,289.08,49596700,2019-04-15,SPY
6600,290.16,291.01,289.5,52153200,2019-04-16,SPY
6601,289.45,291.43,288.99,58268300,2019-04-17,SPY
6602,290.02,290.32,288.66,68708500,2019-04-18,SPY
6603,290.27,290.44,289.07,40160100,2019-04-22,SPY
6604,292.88,293.14,290.42,52246600,2019-04-23,SPY
6605,292.23,293.16,292.07,50392900,2019-04-24,SPY
6606,292.05,292.78,290.73,57770900,2019-04-25,SPY
6607,293.41,293.49,291.24,50916400,2019-04-26,SPY
6608,293.87,294.45,293.41,57197700,2019-04-29,SPY
6609,294.02,294.34,291.92,81111700,2019-04-30,SPY
6610,291.81,294.95,291.8,71671900,2019-05-01,SPY
6611,291.18,292.7,289.52,65030200,2019-05-02,SPY
6612,294.03,294.34,291.3,56543700,2019-05-03,SPY
6613,292.82,293.31,288.9,107198100,2019-05-06,SPY
6614,287.93,290.81,285.81,144729900,2019-05-07,SPY
6615,287.53,289.43,286.87,91568300,2019-05-08,SPY
6616,286.66,287.33,283.3,103471100,2019-05-09,SPY
6617,288.1,288.94,282.3,112429300,2019-05-10,SPY
6618,280.86,283.49,279.93,127290500,2019-05-13,SPY
6619,283.4,285.1,281.85,77003200,2019-05-14,SPY
6620,285.06,285.77,281.36,73956400,2019-05-15,SPY
6621,287.7,289.21,285.76,76749600,2019-05-16,SPY
6622,285.84,288.6,285.12,100353000,2019-05-17,SPY
6623,283.95,285.96,283.12,62877600,2019-05-20,SPY
6624,286.51,286.93,285.55,46847100,2019-05-21,SPY
6625,285.63,286.69,285.1,49482500,2019-05-22,SPY
6626,282.14,283.21,280.57,98733800,2019-05-23,SPY
6627,282.78,284.2,282.09,55268100,2019-05-24,SPY
6628,280.15,284.15,280.13,70029400,2019-05-28,SPY
6629,278.27,279.36,276.71,104972900,2019-05-29,SPY
6630,279.03,280.04,277.81,62523800,2019-05-30,SPY
6631,275.27,277.12,275.24,86862800,2019-05-31,SPY
6632,274.57,276.55,273.09,96428000,2019-06-03,SPY
6633,280.53,280.68,276.62,77231900,2019-06-04,SPY
6634,282.96,282.99,280.32,71169700,2019-06-05,SPY
6635,284.8,285.55,282.57,69430400,2019-06-06,SPY
6636,287.65,288.85,285.74,74272200,2019-06-07,SPY
6637,288.97,290.82,288.87,60799100,2019-06-10,SPY
6638,288.9,291.4,288.18,58641300,2019-06-11,SPY
6639,288.39,289.26,287.82,47096300,2019-06-12,SPY
6640,289.58,289.98,288.62,48945200,2019-06-13,SPY
6641,289.26,289.93,288.41,52324700,2019-06-14,SPY
6642,289.37,290.22,289.18,39205700,2019-06-17,SPY
6643,292.4,293.57,290.99,85434800,2019-06-18,SPY
6644,293.06,293.65,291.47,78674400,2019-06-19,SPY
6645,295.86,296.31,293.13,116570000,2019-06-20,SPY
6646,294.0,295.52,293.76,83309500,2019-06-21,SPY
6647,293.64,294.58,293.47,47582700,2019-06-24,SPY
6648,290.76,293.73,290.64,82028700,2019-06-25,SPY
6649,290.47,292.31,290.35,51584900,2019-06-26,SPY
6650,291.5,292.06,290.89,40355200,2019-06-27,SPY
6651,293.0,293.55,292.01,59350900,2019-06-28,SPY
6652,295.66,296.92,294.33,78705600,2019-07-01,SPY
6653,296.43,296.49,294.68,61504500,2019-07-02,SPY
6654,298.8,298.82,297.02,40898900,2019-07-03,SPY
6655,298.46,298.64,296.01,51677300,2019-07-05,SPY
6656,296.82,298.26,296.22,45841800,2019-07-08,SPY
6657,297.19,297.52,295.48,41101300,2019-07-09,SPY
6658,298.61,299.66,297.78,58448500,2019-07-10,SPY
6659,299.31,299.58,298.2,50826100,2019-07-11,SPY
6660,300.65,300.73,299.51,40326000,2019-07-12,SPY
6661,300.75,301.13,300.19,33900000,2019-07-15,SPY
6662,299.78,300.88,299.44,36650100,2019-07-16,SPY
6663,297.74,299.93,297.74,36036300,2019-07-17,SPY
6664,298.83,299.25,296.7,51392600,2019-07-18,SPY
6665,297.17,300.07,296.98,58678600,2019-07-19,SPY
6666,297.9,298.5,297.04,43638100,2019-07-22,SPY
6667,300.03,300.03,298.22,44564500,2019-07-23,SPY
6668,301.44,301.44,299.09,47213200,2019-07-24,SPY
6669,300.0,301.0,299.11,55394100,2019-07-25,SPY
6670,302.01,302.23,300.62,45084100,2019-07-26,SPY
6671,301.46,302.01,300.85,38126500,2019-07-29,SPY
6672,300.72,301.17,299.49,45849000,2019-07-30,SPY
6673,297.43,301.2,295.2,104245200,2019-07-31,SPY
6674,294.84,300.87,293.96,142646600,2019-08-01,SPY
6675,292.62,294.12,290.9,116749700,2019-08-02,SPY
6676,283.82,288.21,281.72,178745400,2019-08-05,SPY
6677,287.8,288.04,284.28,120711700,2019-08-06,SPY
6678,287.97,288.82,282.04,140572300,2019-08-07,SPY
6679,293.62,293.62,289.01,87713900,2019-08-08,SPY
6680,291.62,293.24,289.65,93730000,2019-08-09,SPY
6681,288.07,291.61,287.02,65527600,2019-08-12,SPY
6682,292.55,294.15,287.36,94299800,2019-08-13,SPY
6683,283.9,288.74,283.76,135622100,2019-08-14,SPY
6684,284.65,285.64,282.39,99556600,2019-08-15,SPY
6685,288.85,289.33,284.71,83018300,2019-08-16,SPY
6686,292.33,293.08,291.44,53571800,2019-08-19,SPY
6687,290.09,292.36,289.95,51596400,2019-08-20,SPY
6688,292.45,292.86,291.72,49524700,2019-08-21,SPY
6689,292.36,293.93,290.4,51666400,2019-08-22,SPY
6690,284.85,292.76,283.47,149161500,2019-08-23,SPY
6691,288.0,288.0,285.58,72423800,2019-08-26,SPY
6692,286.87,289.95,286.03,66668900,2019-08-27,SPY
6693,288.89,289.07,285.25,59696700,2019-08-28,SPY
6694,292.58,293.16,290.61,57899400,2019-08-29,SPY
6695,292.45,294.24,291.42,62901200,2019-08-30,SPY
6696,290.74,291.58,289.27,69101400,2019-09-03,SPY
6697,294.04,294.06,292.31,46887300,2019-09-04,SPY
6698,297.82,298.83,294.0,83258100,2019-09-05,SPY
6699,298.05,298.76,297.42,49584300,2019-09-06,SPY
6700,298.2,299.24,297.16,51260300,2019-09-09,SPY
6701,298.13,298.2,295.97,57947100,2019-09-10,SPY
6702,300.25,300.34,297.75,68821100,2019-09-11,SPY
6703,301.29,302.46,300.41,72908700,2019-09-12,SPY
6704,301.09,302.17,300.68,62104800,2019-09-13,SPY
6705,300.16,301.14,299.45,58191200,2019-09-16,SPY
6706,300.92,301.02,299.75,41475500,2019-09-17,SPY
6707,301.1,301.22,298.24,73375800,2019-09-18,SPY
6708,301.08,302.63,300.71,76560500,2019-09-19,SPY
6709,298.28,300.67,297.41,89565000,2019-09-20,SPY
6710,298.21,299.0,297.27,43476800,2019-09-23,SPY
6711,295.87,299.84,294.81,94869400,2019-09-24,SPY
6712,297.62,298.11,294.33,71854000,2019-09-25,SPY
6713,297.0,297.86,295.45,56179700,2019-09-26,SPY
6714,295.4,297.95,293.69,84746600,2019-09-27,SPY
6715,296.77,297.55,295.92,51662400,2019-09-30,SPY
6716,293.24,298.46,293.0,88242400,2019-10-01,SPY
6717,288.06,291.51,286.64,122539500,2019-10-02,SPY
6718,290.42,290.45,284.82,85278800,2019-10-03,SPY
6719,294.35,294.63,291.08,65091200,2019-10-04,SPY
6720,293.08,295.26,292.77,59610500,2019-10-07,SPY
6721,288.53,291.85,288.49,95708100,2019-10-08,SPY
6722,291.27,292.3,290.06,62359400,2019-10-09,SPY
6723,293.24,294.21,291.0,55296300,2019-10-10,SPY
6724,296.28,298.74,296.14,98720400,2019-10-11,SPY
6725,295.95,296.67,295.57,40394800,2019-10-14,SPY
6726,298.88,299.7,296.97,46754500,2019-10-15,SPY
6727,298.4,299.16,297.92,48928200,2019-10-16,SPY
6728,299.28,300.24,298.52,45736600,2019-10-17,SPY
6729,297.97,299.4,297.03,64304000,2019-10-18,SPY
6730,299.99,300.21,298.94,39048600,2019-10-21,SPY
6731,299.01,300.9,298.91,48594700,2019-10-22,SPY
6732,299.88,299.94,298.5,34352200,2019-10-23,SPY
6733,300.37,301.07,299.46,35453100,2019-10-24,SPY
6734,301.6,302.2,299.68,45205400,2019-10-25,SPY
6735,303.3,303.85,302.91,42147000,2019-10-28,SPY
6736,303.21,304.23,302.86,44284900,2019-10-29,SPY
6737,304.14,304.55,301.99,49643900,2019-10-30,SPY
6738,303.33,304.13,301.73,69053800,2019-10-31,SPY
6739,306.14,306.19,304.74,71141500,2019-11-01,SPY
6740,307.37,308.0,306.96,60606900,2019-11-04,SPY
6741,307.03,307.92,306.71,42933200,2019-11-05,SPY
6742,307.1,307.4,306.06,46487100,2019-11-06,SPY
6743,308.18,309.65,307.66,54272300,2019-11-07,SPY
6744,308.94,309.0,307.03,49032100,2019-11-08,SPY
6745,308.35,308.54,307.27,35797300,2019-11-11,SPY
6746,309.0,309.99,308.15,46484600,2019-11-12,SPY
6747,309.1,309.54,307.66,53917700,2019-11-13,SPY
6748,309.55,309.64,308.09,51219900,2019-11-14,SPY
6749,311.79,311.84,310.26,62023600,2019-11-15,SPY
6750,312.02,312.28,311.03,49228000,2019-11-18,SPY
6751,311.93,312.69,311.22,67804700,2019-11-19,SPY
6752,310.77,311.85,309.06,79406200,2019-11-20,SPY
6753,310.27,311.01,309.39,54664700,2019-11-21,SPY
6754,310.96,311.24,309.85,44850200,2019-11-22,SPY
6755,313.37,313.37,311.98,48647200,2019-11-25,SPY
6756,314.08,314.28,313.06,37569000,2019-11-26,SPY
6757,315.48,315.48,314.37,44444600,2019-11-27,SPY
6758,314.31,315.13,314.06,36592700,2019-11-29,SPY
6759,311.64,314.66,311.17,75767800,2019-12-02,SPY
6760,309.55,309.64,307.13,73941700,2019-12-03,SPY
6761,311.46,312.12,310.32,49080000,2019-12-04,SPY
6762,312.02,312.25,310.58,40709000,2019-12-05,SPY
6763,314.87,315.31,314.11,48927000,2019-12-06,SPY
6764,313.88,315.18,313.8,34838500,2019-12-09,SPY
6765,313.53,314.55,312.81,52649800,2019-12-10,SPY
6766,314.42,314.7,313.44,53429100,2019-12-11,SPY
6767,317.13,317.99,314.17,96389600,2019-12-12,SPY
6768,317.32,318.67,316.02,81503900,2019-12-13,SPY
6769,319.5,320.15,317.25,82749700,2019-12-16,SPY
6770,319.57,320.25,319.48,61097700,2019-12-17,SPY
6771,319.59,320.25,319.53,48133000,2019-12-18,SPY
6772,320.9,320.98,319.52,85310500,2019-12-19,SPY
6773,320.73,321.97,319.39,147142100,2019-12-20,SPY
6774,321.22,321.65,321.06,52990000,2019-12-23,SPY
6775,321.23,321.52,320.9,20270000,2019-12-24,SPY
6776,322.94,322.95,321.64,30911200,2019-12-26,SPY
6777,322.86,323.8,322.28,42528800,2019-12-27,SPY
6778,321.08,323.1,320.55,49729100,2019-12-30,SPY
6779,321.86,322.13,320.15,57077300,2019-12-31,SPY
6780,324.87,324.89,322.53,59151200,2020-01-02,SPY
6781,322.41,323.64,321.1,77709700,2020-01-03,SPY
6782,323.64,323.73,320.36,55653900,2020-01-06,SPY
6783,322.73,323.54,322.24,40496400,2020-01-07,SPY
6784,324.45,325.78,322.67,68296000,2020-01-08,SPY
6785,326.65,326.73,325.52,48473300,2020-01-09,SPY
6786,325.71,327.46,325.2,53029300,2020-01-10,SPY
6787,327.95,327.96,325.92,47086800,2020-01-13,SPY
6788,327.45,328.62,326.84,62832800,2020-01-14,SPY
6789,328.19,329.02,327.26,72056600,2020-01-15,SPY
6790,330.92,330.92,329.45,54050300,2020-01-16,SPY
6791,331.95,332.18,330.85,95846000,2020-01-17,SPY
6792,331.3,332.18,330.82,77742400,2020-01-21,SPY
6793,331.34,332.95,331.17,48914900,2020-01-22,SPY
6794,331.72,332.17,329.41,51963000,2020-01-23,SPY
6795,328.77,332.53,327.36,87578400,2020-01-24,SPY
6796,323.5,325.12,322.66,84062500,2020-01-27,SPY
6797,326.89,327.85,323.6,63834000,2020-01-28,SPY
6798,326.62,328.63,326.4,53888900,2020-01-29,SPY
6799,327.68,327.91,323.54,75491800,2020-01-30,SPY
6800,321.73,327.17,320.73,113845600,2020-01-31,SPY
6801,324.12,326.16,323.22,69083000,2020-02-03,SPY
6802,329.06,330.01,327.72,62573200,2020-02-04,SPY
6803,332.86,333.09,330.67,65951100,2020-02-05,SPY
6804,333.98,334.19,332.8,50359700,2020-02-06,SPY
6805,332.2,333.99,331.6,64139400,2020-02-07,SPY
6806,334.68,334.75,331.19,42070000,2020-02-10,SPY
6807,335.26,337.02,334.68,54864500,2020-02-11,SPY
6808,337.42,337.65,336.43,43992700,2020-02-12,SPY
6809,337.06,338.12,335.56,54501900,2020-02-13,SPY
6810,337.6,337.73,336.2,64582200,2020-02-14,SPY
6811,336.73,337.67,335.21,57226200,2020-02-18,SPY
6812,338.34,339.08,337.48,48814700,2020-02-19,SPY
6813,336.95,338.64,333.68,74163400,2020-02-20,SPY
6814,333.48,335.81,332.58,113788200,2020-02-21,SPY
6815,322.42,333.56,321.24,161088400,2020-02-24,SPY
6816,312.65,324.61,311.69,218913200,2020-02-25,SPY
6817,311.5,318.11,310.7,194773800,2020-02-26,SPY
6818,297.51,311.56,297.51,284353500,2020-02-27,SPY
6819,296.26,297.89,285.54,384975800,2020-02-28,SPY
6820,309.09,309.16,294.46,238703600,2020-03-02,SPY
6821,300.24,313.84,297.57,300139100,2020-03-03,SPY
6822,312.86,313.1,303.33,176613400,2020-03-04,SPY
6823,302.46,308.47,300.01,186366800,2020-03-05,SPY
6824,297.46,298.78,290.23,228667200,2020-03-06,SPY
6825,274.23,284.19,273.45,309417300,2020-03-09,SPY
6826,288.42,288.52,273.5,276444100,2020-03-10,SPY
6827,274.36,281.94,270.88,255316300,2020-03-11,SPY
6828,248.11,266.66,247.68,392220700,2020-03-12,SPY
6829,269.32,271.48,248.52,329566100,2020-03-13,SPY
6830,239.85,256.9,237.36,297240000,2020-03-16,SPY
6831,252.8,256.17,237.07,262070500,2020-03-17,SPY
6832,240.0,248.37,228.02,327597100,2020-03-18,SPY
6833,240.51,247.38,232.22,289322000,2020-03-19,SPY
6834,228.8,244.47,228.5,347158800,2020-03-20,SPY
6835,222.95,229.68,218.26,326025200,2020-03-23,SPY
6836,243.15,244.1,233.8,235494500,2020-03-24,SPY
6837,246.79,256.35,239.75,299430300,2020-03-25,SPY
6838,261.2,262.8,249.05,257632800,2020-03-26,SPY
6839,253.42,260.81,251.05,224341200,2020-03-27,SPY
6840,261.65,262.43,253.53,171369500,2020-03-30,SPY
6841,257.75,263.33,256.22,194881100,2020-03-31,SPY
6842,246.15,257.66,243.9,189554600,2020-04-01,SPY
6843,251.83,252.68,244.59,177660400,2020-04-02,SPY
6844,248.19,253.32,245.22,135561200,2020-04-03,SPY
6845,264.86,267.0,248.17,188061200,2020-04-06,SPY
6846,265.13,275.03,264.89,201427200,2020-04-07,SPY
6847,274.03,276.0,265.25,153774500,2020-04-08,SPY
6848,278.2,281.2,275.47,189999200,2020-04-09,SPY
6849,275.66,277.51,271.41,114839100,2020-04-13,SPY
6850,283.79,284.9,275.51,134143400,2020-04-14,SPY
6851,277.76,283.94,275.46,121775000,2020-04-15,SPY
6852,279.1,280.03,275.76,131798300,2020-04-16,SPY
6853,286.64,287.3,282.4,146684800,2020-04-17,SPY
6854,281.59,286.79,281.35,100109300,2020-04-20,SPY
6855,273.04,278.04,272.02,126385700,2020-04-21,SPY
6856,279.1,281.0,276.91,92951600,2020-04-22,SPY
6857,279.08,283.94,278.75,104709700,2020-04-23,SPY
6858,282.97,283.7,278.5,85063200,2020-04-24,SPY
6859,287.05,288.27,284.62,77896600,2020-04-27,SPY
6860,285.73,291.4,285.4,105270000,2020-04-28,SPY
6861,293.21,294.88,290.41,118745600,2020-04-29,SPY
6862,290.48,293.32,288.59,122901700,2020-04-30,SPY
6863,282.79,290.66,281.52,125180000,2020-05-01,SPY
6864,283.57,283.9,279.13,80873200,2020-05-04,SPY
6865,286.19,289.25,283.71,79569900,2020-05-05,SPY
6866,284.25,288.46,283.78,73632600,2020-05-06,SPY
6867,287.68,289.78,287.13,75250400,2020-05-07,SPY
6868,292.44,292.95,289.86,76452400,2020-05-08,SPY
6869,292.5,294.0,289.88,79514200,2020-05-11,SPY
6870,286.67,294.24,286.52,95870800,2020-05-12,SPY
6871,281.6,287.19,278.96,144721100,2020-05-13,SPY
6872,284.97,285.11,272.99,121977900,2020-05-14,SPY
6873,286.28,286.33,281.34,111146300,2020-05-15,SPY
6874,295.0,296.75,292.7,119703800,2020-05-18,SPY
6875,291.97,296.21,291.95,95189300,2020-05-19,SPY
6876,296.93,297.87,295.57,85861700,2020-05-20,SPY
6877,294.88,297.67,293.69,78293900,2020-05-21,SPY
6878,295.44,295.63,293.22,63958200,2020-05-22,SPY
6879,299.08,302.19,295.46,88951400,2020-05-26,SPY
6880,303.53,303.57,296.87,104817400,2020-05-27,SPY
6881,302.97,306.84,302.24,90405200,2020-05-28,SPY
6882,304.32,304.96,299.47,119090800,2020-05-29,SPY
6883,305.55,306.21,303.06,55758300,2020-06-01,SPY
6884,308.08,308.13,305.1,74267200,2020-06-02,SPY
6885,312.18,313.22,309.94,92567600,2020-06-03,SPY
6886,311.36,313.0,309.08,75794400,2020-06-04,SPY
6887,319.34,321.27,317.16,150524700,2020-06-05,SPY
6888,323.2,323.41,319.63,73641200,2020-06-08,SPY
6889,320.79,323.28,319.36,77479200,2020-06-09,SPY
6890,319.0,322.39,318.22,95000800,2020-06-10,SPY
6891,300.61,312.15,300.01,209243600,2020-06-11,SPY
6892,304.21,309.08,298.6,194678900,2020-06-12,SPY
6893,307.05,308.28,296.74,135782700,2020-06-15,SPY
6894,312.96,315.64,307.67,137627500,2020-06-16,SPY
6895,311.66,314.39,310.86,83398900,2020-06-17,SPY
6896,311.78,312.3,309.51,80828700,2020-06-18,SPY
6897,308.64,314.38,306.53,135549600,2020-06-19,SPY
6898,310.62,311.05,306.75,74649400,2020-06-22,SPY
6899,312.05,314.5,311.61,68471200,2020-06-23,SPY
6900,304.09,310.51,302.1,132813500,2020-06-24,SPY
6901,307.35,307.64,301.28,89468000,2020-06-25,SPY
6902,300.05,306.39,299.42,127961000,2020-06-26,SPY
6903,304.46,304.61,298.93,79773300,2020-06-29,SPY
6904,308.36,310.2,303.82,113394800,2020-06-30,SPY
6905,310.52,311.89,309.07,72396500,2020-07-01,SPY
6906,312.23,315.7,311.51,69344200,2020-07-02,SPY
6907,317.05,317.68,315.56,61713800,2020-07-06,SPY
6908,313.78,317.52,313.37,82910000,2020-07-07,SPY
6909,316.18,316.3,312.7,54638600,2020-07-08,SPY
6910,314.38,317.1,310.68,83354200,2020-07-09,SPY
6911,317.59,317.88,312.76,57550400,2020-07-10,SPY
6912,314.84,322.71,314.13,102997500,2020-07-13,SPY
6913,318.92,319.76,312.0,93657000,2020-07-14,SPY
6914,321.85,323.04,319.27,87196500,2020-07-15,SPY
6915,320.79,321.28,319.09,54622500,2020-07-16,SPY
6916,321.72,322.57,319.74,62774900,2020-07-17,SPY
6917,324.32,325.13,320.62,56308800,2020-07-20,SPY
6918,325.01,326.93,323.94,57292200,2020-07-21,SPY
6919,326.86,327.2,324.5,57792900,2020-07-22,SPY
6920,322.96,327.23,321.48,75738000,2020-07-23,SPY
6921,320.88,321.99,319.25,73766600,2020-07-24,SPY
